iter	Passed	Remaining
4291	175292	3908866
4292	175336	3908911
4293	175380	3908924
4294	175423	3908952
4295	175466	3908942
4296	175509	3908956
4297	175550	3908929
4298	175595	3908972
4299	175637	3908953
4300	175679	3908947
4301	175727	3909062
4302	175767	3909007
4303	175807	3908933
4304	175847	3908868
4305	175884	3908761
4306	175923	3908661
4307	175960	3908550
4308	175998	3908436
4309	176037	3908349
4310	176078	3908326
4311	176116	3908223
4312	176156	3908164
4313	176197	3908119
4314	176234	3908000
4315	176272	3907897
4316	176310	3907789
4317	176351	3907738
4318	176391	3907690
4319	176430	3907619
4320	176470	3907552
4321	176510	3907491
4322	176547	3907373
4323	176589	3907340
4324	176630	3907321
4325	176672	3907294
4326	176714	3907277
4327	176755	3907235
4328	176794	3907166
4329	176836	3907154
4330	176876	3907090
4331	176914	3906991
4332	176952	3906886
4333	176993	3906844
4334	177036	3906840
4335	177076	3906790
4336	177118	3906778
4337	177161	3906789
4338	177201	3906730
4339	177244	3906726
4340	177284	3906672
4341	177324	3906601
4342	177361	3906488
4343	177405	3906520
4344	177445	3906462
4345	177485	3906388
4346	177523	3906298
4347	177562	3906206
4348	177599	3906089
4349	177640	3906038
4350	177680	3905990
4351	177719	3905910
4352	177756	3905789
4353	177794	3905690
4354	177834	3905624
4355	177871	3905493
4356	177911	3905434
4357	177949	3905337
4358	177988	3905261
4359	178027	3905179
4360	178069	3905155
4361	178108	3905080
4362	178148	3905007
4363	178188	3904951
4364	178228	3904898
4365	178270	3904894
4366	178311	3904851
4367	178354	3904856
4368	178393	3904780
4369	178431	3904678
4370	178472	3904639
4371	178512	3904562
4372	178555	3904571
4373	178596	3904543
4374	178645	3904680
4375	178692	3904775
4376	178732	3904724
4377	178776	3904736
4378	178813	3904626
4379	178854	3904582
4380	178897	3904587
4381	178940	3904598
4382	178980	3904528
4383	179020	3904484
4384	179064	3904502
4385	179107	3904511
4386	179145	3904416
4387	179184	3904324
4388	179222	3904220
4389	179259	3904103
4390	179301	3904091
4391	179342	3904053
4392	179386	3904066
4393	179432	3904140
4394	179473	3904102
4395	179514	3904069
4396	179558	3904106
4397	179601	3904111
4398	179643	3904085
4399	179684	3904060
4400	179725	3904021
4401	179766	3903968
4402	179809	3903996
4403	179849	3903924
4404	179891	3903910
4405	179935	3903945
4406	179980	3903994
4407	180023	3903992
4408	180067	3904015
4409	180108	3903988
4410	180153	3904029
4411	180196	3904033
4412	180234	3903944
4413	180276	3903924
4414	180319	3903937
4415	180365	3904007
4416	180408	3904001
4417	180450	3903986
4418	180491	3903956
4419	180531	3903897
4420	180572	3903851
4421	180611	3903771
4422	180653	3903750
4423	180691	3903654
4424	180729	3903546
4425	180770	3903506
4426	180812	3903489
4427	180851	3903425
4428	180894	3903425
4429	180938	3903460
4430	180986	3903558
4431	181024	3903473
4432	181067	3903470
4433	181107	3903412
4434	181146	3903322
4435	181184	3903222
4436	181222	3903127
4437	181258	3902989
4438	181297	3902899
4439	181337	3902841
4440	181383	3902907
4441	181426	3902912
4442	181469	3902927
4443	181512	3902936
4444	181556	3902944
4445	181597	3902921
4446	181639	3902899
4447	181682	3902912
4448	181725	3902901
4449	181767	3902901
4450	181807	3902840
4451	181850	3902833
4452	181893	3902844
4453	181936	3902849
4454	181976	3902788
4455	182017	3902764
4456	182060	3902750
4457	182099	3902681
4458	182138	3902605
4459	182178	3902537
4460	182218	3902491
4461	182257	3902407
4462	182299	3902376
4463	182339	3902327
4464	182380	3902283
4465	182421	3902254
4466	182460	3902160
4467	182498	3902059
4468	182535	3901948
4469	182575	3901884
4470	182619	3901906
4471	182660	3901871
4472	182699	3901794
4473	182741	3901773
4474	182782	3901747
4475	182824	3901719
4476	182862	3901630
4477	182901	3901538
4478	182938	3901417
4479	182976	3901314
4480	183016	3901260
4481	183054	3901158
4482	183095	3901130
4483	183132	3901002
4484	183169	3900875
4485	183207	3900769
4486	183246	3900700
4487	183285	3900610
4488	183322	3900497
4489	183360	3900400
4490	183402	3900366
4491	183441	3900299
4492	183485	3900319
4493	183523	3900216
4494	183561	3900129
4495	183603	3900102
4496	183646	3900103
4497	183684	3900017
4498	183723	3899933
4499	183765	3899908
4500	183803	3899806
4501	183844	3899768
4502	183882	3899663
4503	183919	3899555
4504	183958	3899477
4505	183997	3899390
4506	184038	3899351
4507	184076	3899258
4508	184115	3899165
4509	184154	3899094
4510	184192	3898999
4511	184238	3899065
4512	184279	3899021
4513	184321	3899015
4514	184372	3899186
4515	184432	3899548
4516	184485	3899757
4517	184528	3899772
4518	184575	3899849
4519	184627	3900056
4520	184674	3900150
4521	184720	3900204
4522	184763	3900215
4523	184808	3900253
4524	184850	3900233
4525	184892	3900216
4526	184934	3900206
4527	184977	3900217
4528	185023	3900276
4529	185066	3900290
4530	185109	3900287
4531	185156	3900372
4532	185203	3900475
4533	185248	3900511
4534	185292	3900544
4535	185337	3900579
4536	185386	3900726
4537	185429	3900713
4538	185484	3900978
4539	185537	3901194
4540	185585	3901310
4541	185632	3901381
4542	185680	3901492
4543	185729	3901627
4544	185779	3901779
4545	185827	3901888
4546	185871	3901921
4547	185916	3901950
4548	185959	3901969
4549	186007	3902066
4550	186052	3902107
4551	186095	3902120
4552	186138	3902121
4553	186184	3902184
4554	186225	3902159
4555	186270	3902197
4556	186310	3902145
4557	186349	3902056
4558	186395	3902128
4559	186434	3902042
4560	186479	3902087
4561	186522	3902095
4562	186562	3902036
4563	186609	3902119
4564	186652	3902127
4565	186698	3902179
4566	186742	3902212
4567	186784	3902197
4568	186826	3902181
4569	186865	3902101
4570	186904	3902020
4571	186943	3901943
4572	186982	3901863
4573	187023	3901825
4574	187062	3901739
4575	187103	3901699
4576	187144	3901660
4577	187184	3901594
4578	187222	3901506
4579	187263	3901454
4580	187306	3901461
4581	187347	3901416
4582	187385	3901321
4583	187426	3901283
4584	187466	3901217
4585	187506	3901174
4586	187544	3901067
4587	187582	3900973
4588	187624	3900938
4589	187664	3900891
4590	187706	3900859
4591	187748	3900855
4592	187785	3900732
4593	187824	3900657
4594	187863	3900574
4595	187904	3900531
4596	187943	3900448
4597	187981	3900356
4598	188022	3900319
4599	188062	3900257
4600	188099	3900129
4601	188138	3900047
4602	188181	3900048
4603	188220	3899972
4604	188259	3899890
4605	188302	3899904
4606	188340	3899804
4607	188378	3899692
4608	188418	3899643
4609	188457	3899565
4610	188494	3899446
4611	188532	3899340
4612	188576	3899354
4613	188614	3899264
4614	188657	3899253
4615	188696	3899173
4616	188737	3899141
4617	188775	3899049
4618	188814	3898967
4619	188856	3898956
4620	188896	3898893
4621	188943	3898977
4622	188986	3898979
4623	189023	3898852
4624	189063	3898790
4625	189102	3898725
4626	189145	3898727
4627	189186	3898685
4628	189229	3898674
4629	189270	3898640
4630	189311	3898597
4631	189350	3898525
4632	189389	3898452
4633	189426	3898331
4634	189465	3898249
4635	189507	3898223
4636	189546	3898141
4637	189585	3898073
4638	189626	3898025
4639	189663	3897916
4640	189701	3897817
4641	189746	3897861
4642	189783	3897740
4643	189820	3897623
4644	189859	3897532
4645	189899	3897478
4646	189939	3897428
4647	189979	3897355
4648	190020	3897318
4649	190058	3897213
4650	190097	3897137
4651	190135	3897034
4652	190172	3896926
4653	190213	3896890
4654	190250	3896772
4655	190288	3896660
4656	190328	3896608
4657	190371	3896610
4658	190410	3896535
4659	190449	3896441
4660	190489	3896392
4661	190533	3896418
4662	190574	3896369
4663	190612	3896277
4664	190650	3896173
4665	190687	3896065
4666	190728	3896022
4667	190768	3895964
4668	190806	3895868
4669	190846	3895812
4670	190888	3895774
4671	190926	3895678
4672	190963	3895557
4673	191003	3895502
4674	191042	3895434
4675	191081	3895351
4676	191118	3895227
4677	191156	3895124
4678	191195	3895059
4679	191247	3895236
4680	191293	3895299
4681	191333	3895237
4682	191370	3895116
4683	191409	3895039
4684	191446	3894915
4685	191488	3894915
4686	191529	3894859
4687	191565	3894724
4688	191602	3894613
4689	191642	3894541
4690	191682	3894485
4691	191724	3894467
4692	191763	3894391
4693	191803	3894328
4694	191843	3894281
4695	191881	3894178
4696	191918	3894067
4697	191959	3894030
4698	191997	3893925
4699	192036	3893850
4700	192074	3893747
4701	192111	3893633
4702	192151	3893563
4703	192190	3893497
4704	192230	3893430
4705	192269	3893364
4706	192308	3893274
4707	192348	3893208
4708	192389	3893171
4709	192426	3893055
4710	192463	3892950
4711	192504	3892914
4712	192546	3892878
4713	192583	3892777
4714	192623	3892711
4715	192665	3892695
4716	192707	3892669
4717	192749	3892652
4718	192788	3892570
4719	192832	3892610
4720	192872	3892535
4721	192910	3892442
4722	192947	3892323
4723	192985	3892235
4724	193022	3892113
4725	193060	3892019
4726	193097	3891890
4727	193135	3891789
4728	193171	3891664
4729	193209	3891563
4730	193247	3891461
4731	193285	3891367
4732	193323	3891263
4733	193360	3891151
4734	193399	3891074
4735	193439	3891016
4736	193477	3890903
4737	193516	3890833
4738	193553	3890718
4739	193592	3890627
4740	193633	3890603
4741	193671	3890497
4742	193711	3890452
4743	193751	3890380
4744	193791	3890323
4745	193831	3890272
4746	193870	3890187
4747	193909	3890112
4748	193949	3890049
4749	193986	3889940
4750	194023	3889822
4751	194063	3889768
4752	194102	3889686
4753	194144	3889662
4754	194188	3889692
4755	194228	3889628
4756	194266	3889529
4757	194302	3889404
4758	194342	3889338
4759	194380	3889243
4760	194420	3889181
4761	194461	3889142
4762	194497	3889009
4763	194535	3888920
4764	194575	3888858
4765	194614	3888771
4766	194655	3888739
4767	194697	3888723
4768	194735	3888633
4769	194776	3888589
4770	194821	3888621
4771	194857	3888500
4772	194896	3888424
4773	194936	3888356
4774	194974	3888255
4775	195014	3888196
4776	195051	3888081
4777	195088	3887959
4778	195127	3887884
4779	195163	3887763
4780	195203	3887691
4781	195241	3887599
4782	195281	3887534
4783	195318	3887425
4784	195355	3887305
4785	195395	3887257
4786	195436	3887217
4787	195474	3887122
4788	195516	3887104
4789	195555	3887018
4790	195593	3886916
4791	195629	3886784
4792	195667	3886685
4793	195705	3886599
4794	195743	3886503
4795	195784	3886456
4796	195823	3886390
4797	195863	3886326
4798	195903	3886260
4799	195941	3886172
4800	195979	3886078
4801	196016	3885950
4802	196054	3885865
4803	196094	3885808
4804	196135	3885775
4805	196173	3885681
4806	196213	3885614
4807	196253	3885567
4808	196292	3885486
4809	196334	3885457
4810	196372	3885376
4811	196409	3885258
4812	196448	3885169
4813	196485	3885058
4814	196525	3885003
4815	196562	3884886
4816	196601	3884805
4817	196639	3884705
4818	196685	3884765
4819	196729	3884786
4820	196769	3884731
4821	196809	3884684
4822	196850	3884648
4823	196891	3884599
4824	196936	3884651
4825	196976	3884595
4826	197015	3884524
4827	197056	3884482
4828	197098	3884454
4829	197136	3884359
4830	197174	3884268
4831	197216	3884245
4832	197254	3884147
4833	197291	3884047
4834	197332	3884002
4835	197370	3883914
4836	197410	3883846
4837	197448	3883751
4838	197487	3883679
4839	197525	3883584
4840	197566	3883547
4841	197611	3883577
4842	197651	3883533
4843	197695	3883551
4844	197740	3883595
4845	197785	3883630
4846	197825	3883566
4847	197864	3883507
4848	197907	3883492
4849	197948	3883466
4850	197990	3883452
4851	198033	3883445
4852	198076	3883452
4853	198117	3883420
4854	198159	3883401
4855	198211	3883572
4856	198256	3883609
4857	198297	3883585
4858	198339	3883569
4859	198384	3883594
4860	198427	3883607
4861	198467	3883536
4862	198506	3883472
4863	198543	3883359
4864	198584	3883315
4865	198620	3883181
4866	198665	3883225
4867	198704	3883155
4868	198744	3883095
4869	198783	3883021
4870	198825	3882989
4871	198862	3882886
4872	198900	3882791
4873	198945	3882819
4874	198985	3882776
4875	199025	3882703
4876	199074	3882821
4877	199113	3882758
4878	199154	3882726
4879	199195	3882684
4880	199233	3882588
4881	199274	3882539
4882	199316	3882529
4883	199357	3882489
4884	199395	3882391
4885	199433	3882304
4886	199473	3882244
4887	199510	3882133
4888	199548	3882030
4889	199587	3881963
4890	199625	3881853
4891	199663	3881764
4892	199703	3881702
4893	199744	3881675
4894	199784	3881615
4895	199826	3881587
4896	199864	3881507
4897	199905	3881464
4898	199949	3881488
4899	199991	3881458
4900	200030	3881389
4901	200072	3881377
4902	200110	3881275
4903	200146	3881153
4904	200187	3881098
4905	200226	3881040
4906	200264	3880940
4907	200302	3880844
4908	200340	3880747
4909	200380	3880690
4910	200419	3880614
4911	200458	3880545
4912	200499	3880498
4913	200537	3880412
4914	200578	3880376
4915	200620	3880352
4916	200664	3880373
4917	200704	3880317
4918	200743	3880236
4919	200782	3880164
4920	200822	3880115
4921	200868	3880169
4922	200913	3880213
4923	200973	3880532
4924	201021	3880641
4925	201071	3880763
4926	201116	3880804
4927	201159	3880815
4928	201208	3880931
4929	201255	3880999
4930	201292	3880891
4931	201331	3880810
4932	201368	3880692
4933	201407	3880622
4934	201446	3880550
4935	201486	3880497
4936	201526	3880436
4937	201566	3880384
4938	201605	3880307
4939	201643	3880217
4940	201682	3880129
4941	201719	3880015
4942	201755	3879893
4943	201794	3879817
4944	201834	3879747
4945	201872	3879651
4946	201912	3879596
4947	201953	3879567
4948	201990	3879451
4949	202029	3879367
4950	202068	3879294
4951	202105	3879193
4952	202142	3879065
4953	202182	3879011
4954	202219	3878909
4955	202263	3878912
4956	202302	3878852
4957	202343	3878807
4958	202403	3879128
4959	202453	3879266
4960	202497	3879297
4961	202542	3879329
4962	202587	3879366
4963	202629	3879344
4964	202670	3879315
4965	202712	3879304
4966	202752	3879229
4967	202790	3879146
4968	202830	3879080
4969	202868	3879000
4970	202911	3879000
4971	202952	3878950
4972	202991	3878883
4973	203031	3878831
4974	203070	3878741
4975	203110	3878693
4976	203151	3878657
4977	203191	3878607
4978	203232	3878556
4979	203272	3878510
4980	203312	3878450
4981	203355	3878439
4982	203395	3878390
4983	203438	3878387
4984	203483	3878425
4985	203526	3878437
4986	203568	3878423
4987	203610	3878404
4988	203653	3878400
4989	203695	3878384
4990	203739	3878402
4991	203783	3878410
4992	203824	3878388
4993	203868	3878401
4994	203910	3878381
4995	203949	3878304
4996	203991	3878281
4997	204033	3878272
4998	204077	3878289
4999	204122	3878333
5000	204161	3878243
5001	204201	3878204
5002	204242	3878156
5003	204283	3878123
5004	204322	3878048
5005	204360	3877956
5006	204401	3877907
5007	204439	3877821
5008	204481	3877806
5009	204522	3877765
5010	204563	3877716
5011	204605	3877703
5012	204646	3877670
5013	204685	3877599
5014	204723	3877499
5015	204760	3877394
5016	204799	3877318
5017	204839	3877262
5018	204880	3877224
5019	204919	3877138
5020	204959	3877089
5021	204996	3876976
5022	205033	3876868
5023	205073	3876797
5024	205113	3876742
5025	205150	3876640
5026	205189	3876566
5027	205229	3876511
5028	205271	3876477
5029	205319	3876578
5030	205389	3877087
5031	205453	3877494
5032	205513	3877800
5033	205574	3878143
5034	205620	3878199
5035	205661	3878172
5036	205701	3878103
5037	205740	3878040
5038	205779	3877965
5039	205821	3877930
5040	205861	3877879
5041	205899	3877785
5042	205937	3877690
5043	205976	3877608
5044	206013	3877500
5045	206051	3877410
5046	206091	3877359
5047	206128	3877243
5048	206165	3877129
5049	206206	3877098
5050	206248	3877067
5051	206291	3877062
5052	206330	3876991
5053	206370	3876945
5054	206412	3876914
5055	206457	3876958
5056	206496	3876888
5057	206535	3876813
5058	206578	3876807
5059	206617	3876733
5060	206656	3876654
5061	206694	3876570
5062	206736	3876535
5063	206774	3876457
5064	206812	3876361
5065	206855	3876350
5066	206893	3876262
5067	206933	3876201
5068	206973	3876141
5069	207010	3876037
5070	207046	3875911
5071	207084	3875809
5072	207122	3875724
5073	207159	3875605
5074	207197	3875509
5075	207241	3875532
5076	207285	3875551
5077	207332	3875622
5078	207374	3875602
5079	207421	3875669
5080	207460	3875596
5081	207498	3875501
5082	207536	3875422
5083	207576	3875351
5084	207613	3875255
5085	207653	3875197
5086	207692	3875107
5087	207729	3874998
5088	207768	3874927
5089	207806	3874827
5090	207846	3874774
5091	207884	3874683
5092	207923	3874611
5093	207961	3874511
5094	208001	3874467
5095	208042	3874423
5096	208081	3874357
5097	208119	3874262
5098	208157	3874162
5099	208194	3874058
5100	208232	3873959
5101	208272	3873907
5102	208310	3873812
5103	208348	3873719
5104	208385	3873609
5105	208423	3873502
5106	208463	3873444
5107	208503	3873393
5108	208546	3873389
5109	208587	3873353
5110	208627	3873303
5111	208664	3873198
5112	208703	3873122
5113	208752	3873226
5114	208789	3873117
5115	208827	3873021
5116	208867	3872968
5117	208917	3873091
5118	208975	3873381
5119	209026	3873519
5120	209071	3873567
5121	209116	3873603
5122	209160	3873606
5123	209204	3873622
5124	209246	3873605
5125	209287	3873567
5126	209328	3873535
5127	209366	3873447
5128	209406	3873386
5129	209446	3873331
5130	209486	3873276
5131	209526	3873225
5132	209566	3873166
5133	209606	3873106
5134	209649	3873112
5135	209691	3873086
5136	209732	3873048
5137	209775	3873045
5138	209835	3873361
5139	209880	3873393
5140	209924	3873406
5141	209964	3873359
5142	210003	3873290
5143	210061	3873559
5144	210113	3873718
5145	210157	3873745
5146	210208	3873891
5147	210274	3874313
5148	210318	3874329
5149	210357	3874259
5150	210407	3874373
5151	210455	3874464
5152	210505	3874603
5153	210549	3874615
5154	210593	3874634
5155	210642	3874747
5156	210695	3874923
5157	210743	3875017
5158	210790	3875088
5159	210844	3875284
5160	210889	3875316
5161	210934	3875363
5162	210978	3875384
5163	211027	3875491
5164	211074	3875548
5165	211121	3875631
5166	211157	3875504
5167	211197	3875449
5168	211236	3875367
5169	211275	3875293
5170	211316	3875250
5171	211356	3875193
5172	211395	3875119
5173	211433	3875024
5174	211472	3874945
5175	211510	3874865
5176	211551	3874817
5177	211590	3874745
5178	211627	3874637
5179	211666	3874566
5180	211705	3874483
5181	211745	3874426
5182	211781	3874305
5183	211821	3874243
5184	211862	3874196
5185	211899	3874100
5186	211938	3874019
5187	211979	3873985
5188	212022	3873970
5189	212061	3873895
5190	212105	3873917
5191	212147	3873894
5192	212189	3873873
5193	212234	3873913
5194	212273	3873843
5195	212318	3873867
5196	212360	3873852
5197	212403	3873841
5198	212440	3873737
5199	212477	3873630
5200	212519	3873601
5201	212564	3873645
5202	212606	3873614
5203	212645	3873549
5204	212685	3873491
5205	212722	3873383
5206	212760	3873287
5207	212797	3873179
5208	212836	3873102
5209	212875	3873021
5210	212910	3872886
5211	212968	3873153
5212	213026	3873424
5213	213071	3873447
5214	213116	3873489
5215	213164	3873584
5216	213212	3873675
5217	213257	3873695
5218	213299	3873688
5219	213337	3873584
5220	213373	3873465
5221	213411	3873360
5222	213447	3873239
5223	213484	3873130
5224	213522	3873025
5225	213559	3872914
5226	213597	3872832
5227	213638	3872784
5228	213677	3872720
5229	213716	3872633
5230	213756	3872584
5231	213797	3872554
5232	213835	3872450
5233	213874	3872377
5234	213915	3872341
5235	213957	3872322
5236	213996	3872238
5237	214036	3872196
5238	214075	3872119
5239	214115	3872055
5240	214154	3871990
5241	214202	3872063
5242	214243	3872033
5243	214283	3871985
5244	214325	3871949
5245	214365	3871893
5246	214405	3871834
5247	214445	3871786
5248	214484	3871706
5249	214526	3871686
5250	214569	3871684
5251	214606	3871575
5252	214646	3871514
5253	214684	3871436
5254	214723	3871360
5255	214766	3871350
5256	214807	3871310
5257	214851	3871338
5258	214897	3871380
5259	214944	3871456
5260	214984	3871402
5261	215021	3871289
5262	215062	3871242
5263	215102	3871182
5264	215141	3871110
5265	215178	3871010
5266	215218	3870946
5267	215260	3870923
5268	215298	3870834
5269	215336	3870738
5270	215375	3870662
5271	215413	3870581
5272	215452	3870500
5273	215489	3870395
5274	215534	3870433
5275	215574	3870375
5276	215614	3870319
5277	215653	3870241
5278	215691	3870149
5279	215728	3870038
5280	215766	3869951
5281	215807	3869899
5282	215846	3869826
5283	215885	3869754
5284	215922	3869654
5285	215962	3869585
5286	215999	3869488
5287	216036	3869377
5288	216074	3869275
5289	216110	3869154
5290	216151	3869112
5291	216190	3869049
5292	216238	3869131
5293	216288	3869255
5294	216336	3869334
5295	216378	3869312
5296	216420	3869304
5297	216460	3869247
5298	216501	3869209
5299	216549	3869298
5300	216590	3869243
5301	216631	3869216
5302	216673	3869186
5303	216717	3869203
5304	216760	3869204
5305	216801	3869163
5306	216851	3869286
5307	216888	3869177
5308	216928	3869130
5309	216971	3869120
5310	217010	3869045
5311	217050	3868988
5312	217090	3868939
5313	217129	3868866
5314	217174	3868885
5315	217215	3868847
5316	217255	3868799
5317	217295	3868738
5318	217341	3868787
5319	217382	3868757
5320	217427	3868779
5321	217470	3868785
5322	217510	3868724
5323	217556	3868778
5324	217596	3868727
5325	217637	3868681
5326	217677	3868626
5327	217720	3868621
5328	217769	3868725
5329	217807	3868642
5330	217846	3868569
5331	217889	3868559
5332	217931	3868541
5333	217969	3868451
5334	218009	3868395
5335	218050	3868348
5336	218089	3868284
5337	218140	3868411
5338	218212	3868932
5339	218272	3869222
5340	218325	3869407
5341	218368	3869403
5342	218424	3869632
5343	218479	3869825
5344	218524	3869857
5345	218571	3869934
5346	218624	3870103
5347	218680	3870337
5348	218734	3870521
5349	218788	3870709
5350	218832	3870735
5351	218884	3870885
5352	218940	3871113
5353	218984	3871127
5354	219033	3871225
5355	219077	3871234
5356	219113	3871122
5357	219161	3871196
5358	219204	3871189
5359	219244	3871139
5360	219289	3871170
5361	219328	3871092
5362	219369	3871051
5363	219408	3870980
5364	219450	3870957
5365	219490	3870904
5366	219535	3870928
5367	219577	3870910
5368	219618	3870872
5369	219656	3870779
5370	219694	3870686
5371	219737	3870679
5372	219779	3870662
5373	219818	3870593
5374	219855	3870473
5375	219896	3870436
5376	219936	3870387
5377	219976	3870318
5378	220031	3870531
5379	220075	3870552
5380	220117	3870525
5381	220159	3870508
5382	220199	3870438
5383	220245	3870499
5384	220285	3870432
5385	220329	3870455
5386	220369	3870402
5387	220410	3870359
5388	220450	3870302
5389	220492	3870276
5390	220536	3870287
5391	220574	3870206
5392	220614	3870141
5393	220656	3870123
5394	220697	3870078
5395	220741	3870090
5396	220779	3869996
5397	220823	3870015
5398	220864	3869982
5399	220909	3869999
5400	220951	3869978
5401	220991	3869921
5402	221033	3869900
5403	221074	3869873
5404	221117	3869864
5405	221155	3869775
5406	221195	3869721
5407	221233	3869631
5408	221272	3869541
5409	221310	3869459
5410	221348	3869362
5411	221389	3869322
5412	221430	3869283
5413	221469	3869217
5414	221509	3869157
5415	221550	3869115
5416	221590	3869065
5417	221628	3868970
5418	221668	3868905
5419	221711	3868900
5420	221751	3868850
5421	221788	3868740
5422	221827	3868671
5423	221866	3868595
5424	221906	3868542
5425	221947	3868501
5426	221986	3868420
5427	222028	3868394
5428	222068	3868350
5429	222107	3868266
5430	222146	3868200
5431	222185	3868123
5432	222227	3868099
5433	222265	3868014
5434	222306	3867962
5435	222343	3867869
5436	222381	3867776
5437	222421	3867704
5438	222460	3867644
5439	222500	3867584
5440	222538	3867493
5441	222576	3867396
5442	222612	3867281
5443	222651	3867207
5444	222692	3867157
5445	222739	3867232
5446	222779	3867165
5447	222822	3867168
5448	222859	3867063
5449	222898	3866987
5450	222937	3866903
5451	222972	3866768
5452	223011	3866686
5453	223052	3866658
5454	223092	3866591
5455	223130	3866500
5456	223168	3866416
5457	223209	3866368
5458	223248	3866294
5459	223287	3866232
5460	223328	3866188
5461	223366	3866094
5462	223403	3865981
5463	223443	3865926
5464	223481	3865836
5465	223520	3865761
5466	223558	3865671
5467	223595	3865573
5468	223633	3865482
5469	223671	3865394
5470	223710	3865306
5471	223753	3865310
5472	223795	3865285
5473	223835	3865230
5474	223874	3865155
5475	223910	3865037
5476	223949	3864953
5477	223986	3864851
5478	224024	3864759
5479	224061	3864652
5480	224103	3864633
5481	224146	3864619
5482	224184	3864538
5483	224225	3864493
5484	224266	3864456
5485	224304	3864368
5486	224341	3864260
5487	224378	3864148
5488	224418	3864102
5489	224457	3864015
5490	224495	3863934
5491	224534	3863849
5492	224571	3863747
5493	224608	3863641
5494	224647	3863568
5495	224689	3863554
5496	224729	3863487
5497	224767	3863399
5498	224805	3863306
5499	224842	3863208
5500	224881	3863134
5501	224921	3863065
5502	224961	3863010
5503	224999	3862932
5504	225039	3862867
5505	225075	3862751
5506	225115	3862683
5507	225153	3862598
5508	225192	3862528
5509	225231	3862447
5510	225271	3862400
5511	225311	3862336
5512	225348	3862236
5513	225390	3862206
5514	225429	3862139
5515	225468	3862069
5516	225507	3861992
5517	225545	3861902
5518	225586	3861871
5519	225627	3861830
5520	225667	3861767
5521	225705	3861689
5522	225746	3861643
5523	225784	3861554
5524	225824	3861504
5525	225860	3861378
5526	225897	3861273
5527	225935	3861177
5528	225974	3861104
5529	226014	3861049
5530	226050	3860923
5531	226087	3860818
5532	226128	3860783
5533	226169	3860736
5534	226207	3860657
5535	226247	3860584
5536	226283	3860476
5537	226322	3860399
5538	226359	3860286
5539	226398	3860213
5540	226434	3860100
5541	226472	3859998
5542	226509	3859899
5543	226547	3859804
5544	226587	3859756
5545	226624	3859650
5546	226666	3859620
5547	226703	3859520
5548	226745	3859492
5549	226787	3859471
5550	226824	3859374
5551	226865	3859321
5552	226904	3859259
5553	226942	3859170
5554	226980	3859076
5555	227025	3859098
5556	227065	3859048
5557	227103	3858963
5558	227143	3858900
5559	227181	3858811
5560	227219	3858727
5561	227260	3858690
5562	227298	3858595
5563	227335	3858492
5564	227376	3858458
5565	227415	3858382
5566	227456	3858336
5567	227498	3858322
5568	227539	3858285
5569	227579	3858234
5570	227619	3858177
5571	227657	3858089
5572	227697	3858033
5573	227739	3858005
5574	227778	3857931
5575	227817	3857855
5576	227859	3857848
5577	227899	3857777
5578	227941	3857767
5579	227981	3857713
5580	228021	3857653
5581	228062	3857609
5582	228105	3857602
5583	228144	3857529
5584	228182	3857440
5585	228219	3857350
5586	228258	3857277
5587	228298	3857214
5588	228339	3857173
5589	228377	3857089
5590	228418	3857053
5591	228456	3856955
5592	228492	3856845
5593	228529	3856738
5594	228566	3856626
5595	228605	3856560
5596	228642	3856452
5597	228680	3856355
5598	228722	3856336
5599	228760	3856252
5600	228798	3856167
5601	228840	3856129
5602	228877	3856040
5603	228915	3855945
5604	228952	3855835
5605	228989	3855735
5606	229027	3855645
5607	229065	3855550
5608	229106	3855512
5609	229151	3855547
5610	229193	3855527
5611	229236	3855522
5612	229278	3855499
5613	229317	3855417
5614	229356	3855349
5615	229395	3855275
5616	229433	3855199
5617	229471	3855108
5618	229513	3855076
5619	229551	3854997
5620	229588	3854884
5621	229627	3854814
5622	229673	3854862
5623	229715	3854843
5624	229783	3855264
5625	229833	3855363
5626	229881	3855450
5627	229934	3855611
5628	229975	3855565
5629	230017	3855544
5630	230054	3855444
5631	230092	3855350
5632	230129	3855255
5633	230172	3855239
5634	230210	3855162
5635	230252	3855137
5636	230292	3855072
5637	230332	3855025
5638	230372	3854975
5639	230411	3854902
5640	230452	3854859
5641	230490	3854774
5642	230530	3854716
5643	230570	3854658
5644	230611	3854624
5645	230656	3854646
5646	230700	3854663
5647	230743	3854651
5648	230784	3854626
5649	230824	3854570
5650	230864	3854502
5651	230902	3854423
5652	230941	3854346
5653	230980	3854270
5654	231018	3854194
5655	231057	3854118
5656	231094	3854007
5657	231131	3853913
5658	231170	3853843
5659	231210	3853778
5660	231247	3853676
5661	231285	3853587
5662	231324	3853520
5663	231364	3853461
5664	231402	3853364
5665	231439	3853275
5666	231476	3853163
5667	231514	3853069
5668	231552	3852979
5669	231590	3852900
5670	231630	3852841
5671	231670	3852788
5672	231709	3852709
5673	231746	3852614
5674	231787	3852565
5675	231825	3852485
5676	231866	3852446
5677	231907	3852402
5678	231946	3852330
5679	231987	3852302
5680	232024	3852195
5681	232064	3852137
5682	232103	3852060
5683	232145	3852050
5684	232184	3851969
5685	232222	3851891
5686	232265	3851886
5687	232310	3851916
5688	232350	3851852
